id,name,cx,cy,w,h,class_id,anchor_id
127,VOC2012/Annotations/2008_000260.xml,0.433,0.5362537764350453,0.102,0.4622356495468278,14,4
127,VOC2012/Annotations/2008_000260.xml,0.803,0.48036253776435045,0.394,0.4350453172205438,6,1
127,VOC2012/Annotations/2008_000260.xml,0.148,0.4561933534743202,0.292,0.42900302114803623,6,0
127,VOC2012/Annotations/2008_000260.xml,0.248,0.4607250755287009,0.236,0.27492447129909364,6,4
128,VOC2012/Annotations/2008_000261.xml,0.536,0.564,0.408,0.872,14,2
129,VOC2012/Annotations/2008_000262.xml,0.453,0.6306666666666667,0.814,0.49866666666666665,3,2
130,VOC2012/Annotations/2008_000264.xml,0.5705705705705706,0.536,0.8528528528528528,0.928,14,2
131,VOC2012/Annotations/2008_000266.xml,0.181,0.5615615615615616,0.298,0.8768768768768769,14,0
131,VOC2012/Annotations/2008_000266.xml,0.238,0.6426426426426426,0.168,0.7147147147147147,14,0
131,VOC2012/Annotations/2008_000266.xml,0.41,0.5855855855855856,0.244,0.8288288288288288,14,0
131,VOC2012/Annotations/2008_000266.xml,0.512,0.4519519519519519,0.144,0.5675675675675675,14,0
131,VOC2012/Annotations/2008_000266.xml,0.597,0.6141141141141141,0.194,0.7357357357357357,14,0
131,VOC2012/Annotations/2008_000266.xml,0.715,0.5795795795795796,0.382,0.8408408408408409,14,2
132,VOC2012/Annotations/2008_000268.xml,0.816,0.7035928143712575,0.332,0.592814371257485,11,0
132,VOC2012/Annotations/2008_000268.xml,0.558,0.5059880239520959,0.436,0.8802395209580839,14,2
132,VOC2012/Annotations/2008_000268.xml,0.217,0.47604790419161674,0.43,0.9461077844311377,14,2
133,VOC2012/Annotations/2008_000270.xml,0.458,0.6826347305389222,0.516,0.6227544910179641,14,2
133,VOC2012/Annotations/2008_000270.xml,0.807,0.7844311377245509,0.386,0.4311377245508982,11,1
133,VOC2012/Annotations/2008_000270.xml,0.501,0.6332335329341318,0.998,0.7335329341317365,17,2
133,VOC2012/Annotations/2008_000270.xml,0.275,0.4296407185628742,0.454,0.5059880239520959,14,1
134,VOC2012/Annotations/2008_000271.xml,0.766,0.6386666666666667,0.468,0.7226666666666667,14,2
135,VOC2012/Annotations/2008_000272.xml,0.125,0.6253333333333333,0.046,0.2,4,3
136,VOC2012/Annotations/2008_000273.xml,0.627,0.44666666666666666,0.518,0.6266666666666667,11,2
136,VOC2012/Annotations/2008_000273.xml,0.241,0.636,0.478,0.42933333333333334,11,1
136,VOC2012/Annotations/2008_000273.xml,0.465,0.148,0.926,0.2906666666666667,8,1
136,VOC2012/Annotations/2008_000273.xml,0.224,0.216,0.444,0.4266666666666667,8,1
137,VOC2012/Annotations/2008_000274.xml,0.185,0.6486486486486487,0.038,0.13813813813813813,15,3
137,VOC2012/Annotations/2008_000274.xml,0.237,0.7237237237237237,0.038,0.0960960960960961,15,3
137,VOC2012/Annotations/2008_000274.xml,0.322,0.7972972972972973,0.048,0.0990990990990991,15,3
137,VOC2012/Annotations/2008_000274.xml,0.449,0.8363363363363363,0.158,0.17717717717717718,15,4
137,VOC2012/Annotations/2008_000274.xml,0.107,0.6816816816816816,0.138,0.2882882882882883,15,4
137,VOC2012/Annotations/2008_000274.xml,0.311,0.7912912912912913,0.142,0.2012012012012012,15,4
137,VOC2012/Annotations/2008_000274.xml,0.174,0.8858858858858859,0.164,0.22822822822822822,8,4
138,VOC2012/Annotations/2008_000275.xml,0.359,0.6146666666666667,0.05,0.232,14,3
138,VOC2012/Annotations/2008_000275.xml,0.386,0.616,0.036,0.21866666666666668,14,3
138,VOC2012/Annotations/2008_000275.xml,0.428,0.6226666666666667,0.068,0.248,14,3
138,VOC2012/Annotations/2008_000275.xml,0.47,0.5533333333333333,0.044,0.10933333333333334,14,3
138,VOC2012/Annotations/2008_000275.xml,0.522,0.632,0.044,0.18133333333333335,14,3
138,VOC2012/Annotations/2008_000275.xml,0.664,0.624,0.04,0.18666666666666668,14,3
138,VOC2012/Annotations/2008_000275.xml,0.974,0.07466666666666667,0.052,0.06933333333333333,15,3
138,VOC2012/Annotations/2008_000275.xml,0.913,0.07066666666666667,0.062,0.056,15,3
139,VOC2012/Annotations/2008_000277.xml,0.805,0.548,0.39,0.8986666666666666,14,2
139,VOC2012/Annotations/2008_000277.xml,0.535,0.7453333333333333,0.578,0.5093333333333333,14,2
139,VOC2012/Annotations/2008_000277.xml,0.215,0.368,0.426,0.64,14,2
139,VOC2012/Annotations/2008_000277.xml,0.477,0.35333333333333333,0.378,0.5893333333333334,14,0
140,VOC2012/Annotations/2008_000278.xml,0.869,0.6253333333333333,0.262,0.7493333333333333,14,0
140,VOC2012/Annotations/2008_000278.xml,0.596,0.668,0.36,0.664,14,0
140,VOC2012/Annotations/2008_000278.xml,0.254,0.6626666666666666,0.504,0.6746666666666666,14,2
141,VOC2012/Annotations/2008_000281.xml,0.292,0.8747252747252747,0.16,0.09230769230769231,6,4
141,VOC2012/Annotations/2008_000281.xml,0.477,0.9230769230769231,0.178,0.1054945054945055,6,4
141,VOC2012/Annotations/2008_000281.xml,0.842,0.9263736263736264,0.032,0.0989010989010989,14,3
142,VOC2012/Annotations/2008_000283.xml,0.202,0.6426426426426426,0.276,0.7147147147147147,14,0
142,VOC2012/Annotations/2008_000283.xml,0.823,0.53003003003003,0.098,0.3033033033033033,14,4
143,VOC2012/Annotations/2008_000284.xml,0.54,0.5266666666666666,0.596,0.9466666666666667,14,2
143,VOC2012/Annotations/2008_000284.xml,0.138,0.432,0.236,0.8586666666666667,15,0
144,VOC2012/Annotations/2008_000287.xml,0.711,0.6191176470588236,0.282,0.65,15,0
144,VOC2012/Annotations/2008_000287.xml,0.229,0.4852941176470588,0.446,0.8117647058823529,15,2
145,VOC2012/Annotations/2008_000289.xml,0.30933333333333335,0.649,0.368,0.702,14,0
146,VOC2012/Annotations/2008_000290.xml,0.455,0.5485175202156334,0.65,0.8328840970350404,14,2
146,VOC2012/Annotations/2008_000290.xml,0.87,0.7102425876010782,0.184,0.5795148247978437,4,0
147,VOC2012/Annotations/2008_000291.xml,0.219,0.6711711711711712,0.43,0.16516516516516516,0,1
147,VOC2012/Annotations/2008_000291.xml,0.831,0.6276276276276276,0.094,0.06606606606606606,0,3
148,VOC2012/Annotations/2008_000297.xml,0.304,0.5716417910447761,0.6,0.6238805970149254,14,2
148,VOC2012/Annotations/2008_000297.xml,0.317,0.8,0.286,0.3761194029850746,8,0
148,VOC2012/Annotations/2008_000297.xml,0.632,0.7746268656716417,0.224,0.42686567164179107,8,0
148,VOC2012/Annotations/2008_000297.xml,0.126,0.6477611940298508,0.232,0.4537313432835821,8,0
148,VOC2012/Annotations/2008_000297.xml,0.58,0.6686567164179105,0.26,0.6626865671641791,14,0
149,VOC2012/Annotations/2008_000298.xml,0.413,0.6831550802139037,0.45,0.6336898395721925,14,2
150,VOC2012/Annotations/2008_000304.xml,0.521,0.452,0.806,0.43466666666666665,6,2
150,VOC2012/Annotations/2008_000304.xml,0.958,0.49733333333333335,0.084,0.184,6,3
150,VOC2012/Annotations/2008_000304.xml,0.026,0.45866666666666667,0.048,0.07466666666666667,6,3
150,VOC2012/Annotations/2008_000304.xml,0.043,0.456,0.082,0.064,6,3
150,VOC2012/Annotations/2008_000304.xml,0.077,0.448,0.098,0.064,6,3
151,VOC2012/Annotations/2008_000305.xml,0.273,0.7106666666666667,0.226,0.328,8,0
151,VOC2012/Annotations/2008_000305.xml,0.737,0.332,0.242,0.18933333333333333,19,4
152,VOC2012/Annotations/2008_000306.xml,0.576,0.449,0.848,0.638,7,2
153,VOC2012/Annotations/2008_000307.xml,0.17,0.5226666666666666,0.2,0.4533333333333333,14,0
153,VOC2012/Annotations/2008_000307.xml,0.305,0.5226666666666666,0.126,0.44266666666666665,14,4
153,VOC2012/Annotations/2008_000307.xml,0.431,0.532,0.13,0.4613333333333333,14,0
153,VOC2012/Annotations/2008_000307.xml,0.548,0.5346666666666666,0.132,0.45066666666666666,14,0
153,VOC2012/Annotations/2008_000307.xml,0.656,0.536,0.108,0.4533333333333333,14,4
153,VOC2012/Annotations/2008_000307.xml,0.767,0.5173333333333333,0.15,0.4746666666666667,14,0
154,VOC2012/Annotations/2008_000309.xml,0.653,0.6541554959785523,0.346,0.45576407506702415,19,0
155,VOC2012/Annotations/2008_000311.xml,0.68,0.5585585585585585,0.4,0.7207207207207207,14,2
155,VOC2012/Annotations/2008_000311.xml,0.265,0.575075075075075,0.446,0.7057057057057057,14,2
155,VOC2012/Annotations/2008_000311.xml,0.175,0.47147147147147145,0.07,0.0960960960960961,14,3
156,VOC2012/Annotations/2008_000313.xml,0.405,0.56,0.518,0.88,14,2
157,VOC2012/Annotations/2008_000315.xml,0.471,0.592,0.11,0.06933333333333333,6,3
157,VOC2012/Annotations/2008_000315.xml,0.731,0.56,0.074,0.05333333333333334,6,3
158,VOC2012/Annotations/2008_000316.xml,0.471,0.6266666666666667,0.642,0.7466666666666667,14,2
159,VOC2012/Annotations/2008_000318.xml,0.47518610421836227,0.579,0.9454094292803971,0.842,2,2
160,VOC2012/Annotations/2008_000321.xml,0.745,0.508,0.414,0.4186666666666667,17,1
160,VOC2012/Annotations/2008_000321.xml,0.632,0.07866666666666666,0.044,0.104,14,3
160,VOC2012/Annotations/2008_000321.xml,0.687,0.07466666666666667,0.054,0.10666666666666667,14,3
161,VOC2012/Annotations/2008_000328.xml,0.7522522522522522,0.497,0.4954954954954955,0.406,14,1
161,VOC2012/Annotations/2008_000328.xml,0.6381381381381381,0.624,0.36936936936936937,0.508,13,0
162,VOC2012/Annotations/2008_000330.xml,0.588,0.5786666666666667,0.824,0.8426666666666667,11,2
162,VOC2012/Annotations/2008_000330.xml,0.665,0.5013333333333333,0.67,0.9973333333333333,14,2
163,VOC2012/Annotations/2008_000335.xml,0.453,0.5976027397260274,0.534,0.5856164383561644,9,2
163,VOC2012/Annotations/2008_000335.xml,0.111,0.5428082191780822,0.218,0.4486301369863014,9,0
164,VOC2012/Annotations/2008_000336.xml,0.432,0.58,0.404,0.5253333333333333,11,0
165,VOC2012/Annotations/2008_000338.xml,0.838,0.596,0.324,0.808,14,0
165,VOC2012/Annotations/2008_000338.xml,0.197,0.5746666666666667,0.346,0.8506666666666667,14,2
165,VOC2012/Annotations/2008_000338.xml,0.472,0.8146666666666667,0.424,0.37066666666666664,10,1
166,VOC2012/Annotations/2008_000339.xml,0.16415662650602408,0.525,0.1355421686746988,0.166,2,4
166,VOC2012/Annotations/2008_000339.xml,0.3569277108433735,0.651,0.15963855421686746,0.114,2,4
166,VOC2012/Annotations/2008_000339.xml,0.11596385542168675,0.72,0.17771084337349397,0.112,2,4
167,VOC2012/Annotations/2008_000340.xml,0.5015015015015015,0.576,0.996996996996997,0.848,14,2
168,VOC2012/Annotations/2008_000342.xml,0.386094674556213,0.614,0.09763313609467456,0.196,14,4
169,VOC2012/Annotations/2008_000343.xml,0.769,0.6849112426035503,0.102,0.41124260355029585,14,4
169,VOC2012/Annotations/2008_000343.xml,0.333,0.5014792899408284,0.662,0.9970414201183432,18,2
169,VOC2012/Annotations/2008_000343.xml,0.86,0.5961538461538461,0.032,0.12721893491124261,14,3
170,VOC2012/Annotations/2008_000345.xml,0.672,0.6109510086455331,0.656,0.7780979827089337,7,2
171,VOC2012/Annotations/2008_000346.xml,0.339,0.5013333333333333,0.186,0.6453333333333333,14,0
171,VOC2012/Annotations/2008_000346.xml,0.648,0.6133333333333333,0.552,0.5333333333333333,6,2
171,VOC2012/Annotations/2008_000346.xml,0.134,0.5173333333333333,0.264,0.512,6,0
172,VOC2012/Annotations/2008_000348.xml,0.464,0.5641711229946524,0.188,0.2887700534759358,19,4
172,VOC2012/Annotations/2008_000348.xml,0.638,0.3770053475935829,0.18,0.3155080213903743,19,4
173,VOC2012/Annotations/2008_000350.xml,0.6617954070981211,0.447,0.6764091858037579,0.726,2,2
173,VOC2012/Annotations/2008_000350.xml,0.2035490605427975,0.67,0.348643006263048,0.66,2,0
174,VOC2012/Annotations/2008_000354.xml,0.378,0.5585585585585585,0.744,0.8828828828828829,14,2
174,VOC2012/Annotations/2008_000354.xml,0.83,0.6246246246246246,0.34,0.7507507507507507,14,0
175,VOC2012/Annotations/2008_000356.xml,0.352,0.5813333333333334,0.14,0.12266666666666666,6,4
176,VOC2012/Annotations/2008_000358.xml,0.452,0.5258064516129032,0.9,0.7806451612903226,7,2
177,VOC2012/Annotations/2008_000359.xml,0.215,0.5746666666666667,0.426,0.8506666666666667,14,2
177,VOC2012/Annotations/2008_000359.xml,0.629,0.5013333333333333,0.694,0.9973333333333333,14,2
178,VOC2012/Annotations/2008_000361.xml,0.472,0.592814371257485,0.676,0.8143712574850299,2,2
179,VOC2012/Annotations/2008_000364.xml,0.374,0.664,0.352,0.672,14,0
179,VOC2012/Annotations/2008_000364.xml,0.623,0.6786666666666666,0.37,0.616,14,0
180,VOC2012/Annotations/2008_000365.xml,0.7183333333333334,0.7866666666666666,0.31666666666666665,0.4266666666666667,14,0
181,VOC2012/Annotations/2008_000367.xml,0.844,0.5938375350140056,0.312,0.8123249299719888,14,0
181,VOC2012/Annotations/2008_000367.xml,0.501,0.5014005602240896,0.998,0.9971988795518207,0,2
182,VOC2012/Annotations/2008_000371.xml,0.563,0.6081081081081081,0.37,0.44144144144144143,12,1
182,VOC2012/Annotations/2008_000371.xml,0.564,0.45495495495495497,0.092,0.33933933933933935,14,4
183,VOC2012/Annotations/2008_000373.xml,0.501,0.495114006514658,0.998,0.9837133550488599,18,2
184,VOC2012/Annotations/2008_000376.xml,0.504,0.5015015015015015,0.992,0.996996996996997,14,2
184,VOC2012/Annotations/2008_000376.xml,0.599,0.6441441441441441,0.25,0.42342342342342343,14,0
185,VOC2012/Annotations/2008_000378.xml,0.243,0.7732732732732732,0.426,0.45345345345345345,13,1
186,VOC2012/Annotations/2008_000380.xml,0.837,0.7773333333333333,0.326,0.44533333333333336,14,0
186,VOC2012/Annotations/2008_000380.xml,0.465,0.832,0.37,0.336,14,1
186,VOC2012/Annotations/2008_000380.xml,0.18,0.8586666666666667,0.256,0.2826666666666667,14,0
187,VOC2012/Annotations/2008_000381.xml,0.5525525525525525,0.708,0.8948948948948949,0.584,14,2
187,VOC2012/Annotations/2008_000381.xml,0.10960960960960961,0.93,0.2132132132132132,0.14,8,4
187,VOC2012/Annotations/2008_000381.xml,0.3063063063063063,0.932,0.1921921921921922,0.136,8,4
188,VOC2012/Annotations/2008_000382.xml,0.42620481927710846,0.597,0.8463855421686747,0.806,14,2
189,VOC2012/Annotations/2008_000383.xml,0.854,0.712,0.292,0.576,14,0
189,VOC2012/Annotations/2008_000383.xml,0.741,0.7546666666666667,0.154,0.4746666666666667,14,0
189,VOC2012/Annotations/2008_000383.xml,0.582,0.712,0.18,0.576,14,0
189,VOC2012/Annotations/2008_000383.xml,0.434,0.6426666666666667,0.176,0.7146666666666667,14,0
189,VOC2012/Annotations/2008_000383.xml,0.256,0.6893333333333334,0.224,0.6213333333333333,14,0
189,VOC2012/Annotations/2008_000383.xml,0.091,0.6773333333333333,0.178,0.6453333333333333,14,0
189,VOC2012/Annotations/2008_000383.xml,0.114,0.2826666666666667,0.196,0.21333333333333335,19,4
190,VOC2012/Annotations/2008_000391.xml,0.19,0.4706666666666667,0.376,0.7386666666666667,15,2
190,VOC2012/Annotations/2008_000391.xml,0.275,0.7666666666666667,0.182,0.264,15,4
190,VOC2012/Annotations/2008_000391.xml,0.461,0.6213333333333333,0.266,0.4266666666666667,15,0
190,VOC2012/Annotations/2008_000391.xml,0.622,0.6773333333333333,0.132,0.2773333333333333,15,4
190,VOC2012/Annotations/2008_000391.xml,0.771,0.5453333333333333,0.19,0.52,15,0
191,VOC2012/Annotations/2008_000392.xml,0.45466666666666666,0.661,0.296,0.678,14,0
191,VOC2012/Annotations/2008_000392.xml,0.8213333333333334,0.567,0.13866666666666666,0.418,14,4
192,VOC2012/Annotations/2008_000393.xml,0.206,0.6111111111111112,0.136,0.6576576576576577,14,0
192,VOC2012/Annotations/2008_000393.xml,0.352,0.6321321321321322,0.128,0.6276276276276276,14,0
192,VOC2012/Annotations/2008_000393.xml,0.503,0.6591591591591591,0.122,0.5855855855855856,14,0
192,VOC2012/Annotations/2008_000393.xml,0.084,0.53003003003003,0.1,0.3993993993993994,14,4
192,VOC2012/Annotations/2008_000393.xml,0.886,0.5945945945945946,0.068,0.18618618618618618,14,3
192,VOC2012/Annotations/2008_000393.xml,0.92,0.8078078078078078,0.12,0.3063063063063063,14,4
192,VOC2012/Annotations/2008_000393.xml,0.813,0.581081081081081,0.09,0.1891891891891892,14,3
192,VOC2012/Annotations/2008_000393.xml,0.449,0.4339339339339339,0.066,0.17117117117117117,14,3
192,VOC2012/Annotations/2008_000393.xml,0.564,0.4894894894894895,0.06,0.1921921921921922,14,3
192,VOC2012/Annotations/2008_000393.xml,0.73,0.5855855855855856,0.072,0.2702702702702703,14,3
192,VOC2012/Annotations/2008_000393.xml,0.551,0.7282282282282282,0.318,0.38738738738738737,13,1
192,VOC2012/Annotations/2008_000393.xml,0.654,0.6846846846846847,0.212,0.39039039039039036,13,0
192,VOC2012/Annotations/2008_000393.xml,0.257,0.38738738738738737,0.082,0.22822822822822822,14,4
192,VOC2012/Annotations/2008_000393.xml,0.026,0.4024024024024024,0.048,0.13213213213213212,14,3
193,VOC2012/Annotations/2008_000397.xml,0.25333333333333335,0.833,0.5013333333333333,0.334,8,1
193,VOC2012/Annotations/2008_000397.xml,0.5226666666666666,0.784,0.9546666666666667,0.432,10,2
193,VOC2012/Annotations/2008_000397.xml,0.36933333333333335,0.738,0.41333333333333333,0.4,8,1
193,VOC2012/Annotations/2008_000397.xml,0.556,0.702,0.312,0.368,8,1
193,VOC2012/Annotations/2008_000397.xml,0.928,0.676,0.144,0.324,8,4
194,VOC2012/Annotations/2008_000398.xml,0.311284046692607,0.4649350649350649,0.6070038910505836,0.7948051948051948,14,2
194,VOC2012/Annotations/2008_000398.xml,0.7178988326848249,0.5857142857142857,0.5642023346303502,0.8285714285714286,14,2
194,VOC2012/Annotations/2008_000398.xml,0.05252918287937743,0.8532467532467533,0.09727626459143969,0.2935064935064935,4,4
195,VOC2012/Annotations/2008_000399.xml,0.50375,0.5393258426966292,0.8825,0.42696629213483145,6,2
196,VOC2012/Annotations/2008_000400.xml,0.513,0.5870870870870871,0.162,0.23123123123123124,2,4
197,VOC2012/Annotations/2008_000401.xml,0.328,0.5866666666666667,0.652,0.8266666666666667,7,2
198,VOC2012/Annotations/2008_000403.xml,0.5454545454545454,0.448,0.12834224598930483,0.164,14,4
198,VOC2012/Annotations/2008_000403.xml,0.5508021390374331,0.506,0.1497326203208556,0.168,12,4
199,VOC2012/Annotations/2008_000405.xml,0.883,0.617948717948718,0.234,0.18974358974358974,3,4
199,VOC2012/Annotations/2008_000405.xml,0.471,0.6128205128205129,0.59,0.18974358974358974,3,1
200,VOC2012/Annotations/2008_000406.xml,0.589,0.5666666666666667,0.542,0.8666666666666667,14,2
201,VOC2012/Annotations/2008_000407.xml,0.5133333333333333,0.651,0.7386666666666667,0.698,14,2
201,VOC2012/Annotations/2008_000407.xml,0.48133333333333334,0.481,0.5626666666666666,0.666,14,2
202,VOC2012/Annotations/2008_000408.xml,0.313,0.488,0.326,0.5066666666666667,14,0
202,VOC2012/Annotations/2008_000408.xml,0.713,0.5653333333333334,0.226,0.464,14,0
202,VOC2012/Annotations/2008_000408.xml,0.505,0.4533333333333333,0.09,0.144,14,3
202,VOC2012/Annotations/2008_000408.xml,0.403,0.36133333333333334,0.09,0.184,14,3
203,VOC2012/Annotations/2008_000413.xml,0.5013333333333333,0.501,0.9973333333333333,0.998,14,2
204,VOC2012/Annotations/2008_000414.xml,0.386,0.5988023952095808,0.768,0.6766467065868264,3,2
204,VOC2012/Annotations/2008_000414.xml,0.73,0.3712574850299401,0.196,0.11976047904191617,3,4
204,VOC2012/Annotations/2008_000414.xml,0.231,0.4745508982035928,0.458,0.4101796407185629,3,1
205,VOC2012/Annotations/2008_000415.xml,0.256,0.676,0.508,0.648,14,2
206,VOC2012/Annotations/2008_000416.xml,0.464,0.668,0.56,0.66,14,2
206,VOC2012/Annotations/2008_000416.xml,0.904,0.669,0.192,0.662,14,0
207,VOC2012/Annotations/2008_000418.xml,0.495,0.64,0.106,0.4533333333333333,14,4
207,VOC2012/Annotations/2008_000418.xml,0.841,0.7933333333333333,0.318,0.248,10,1
207,VOC2012/Annotations/2008_000418.xml,0.911,0.852,0.138,0.296,8,4
207,VOC2012/Annotations/2008_000418.xml,0.692,0.7853333333333333,0.156,0.31733333333333336,8,4
208,VOC2012/Annotations/2008_000419.xml,0.459,0.5293333333333333,0.914,0.9413333333333334,17,2
208,VOC2012/Annotations/2008_000419.xml,0.488,0.5413333333333333,0.528,0.6666666666666666,11,2
209,VOC2012/Annotations/2008_000421.xml,0.309,0.728,0.614,0.544,14,2
209,VOC2012/Annotations/2008_000421.xml,0.475,0.7146666666666667,0.706,0.5706666666666667,14,2
209,VOC2012/Annotations/2008_000421.xml,0.835,0.38133333333333336,0.034,0.08,4,3
209,VOC2012/Annotations/2008_000421.xml,0.447,0.688,0.89,0.624,17,2
209,VOC2012/Annotations/2008_000421.xml,0.644,0.6413333333333333,0.664,0.7173333333333334,14,2
210,VOC2012/Annotations/2008_000422.xml,0.43333333333333335,0.443,0.7333333333333333,0.742,14,2
211,VOC2012/Annotations/2008_000423.xml,0.573,0.5053333333333333,0.542,0.7706666666666667,14,2
211,VOC2012/Annotations/2008_000423.xml,0.801,0.552,0.398,0.6933333333333334,14,2
211,VOC2012/Annotations/2008_000423.xml,0.536,0.848,0.928,0.304,3,1
212,VOC2012/Annotations/2008_000424.xml,0.5013333333333333,0.564,0.9973333333333333,0.872,14,2
212,VOC2012/Annotations/2008_000424.xml,0.9386666666666666,0.134,0.12266666666666666,0.264,14,4
212,VOC2012/Annotations/2008_000424.xml,0.18,0.082,0.06133333333333333,0.12,14,3
212,VOC2012/Annotations/2008_000424.xml,0.232,0.09,0.06933333333333333,0.112,14,3
212,VOC2012/Annotations/2008_000424.xml,0.6453333333333333,0.136,0.058666666666666666,0.084,14,3
212,VOC2012/Annotations/2008_000424.xml,0.576,0.097,0.05333333333333334,0.122,14,3
212,VOC2012/Annotations/2008_000424.xml,0.536,0.121,0.037333333333333336,0.062,14,3
